q,i_of_q
0.005,85.3111704589
0.00638554216867,84.6897821675
0.00777108433735,83.9245741203
0.00915662650602,83.0202589322
0.0105421686747,81.9823603735
0.0119277108434,80.8171563471
0.013313253012,79.5316145369
0.0146987951807,78.133321578
0.0160843373494,76.6304066814
0.0174698795181,75.0314607129
0.0188554216867,73.3454517755
0.0202409638554,71.5816383826
0.0216265060241,69.7494813251
0.0230120481928,67.8585553432
0.0243975903614,65.9184616961
0.0257831325301,63.9387426976
0.0271686746988,61.9287992373
0.0285542168675,59.8978122525
0.0299397590361,57.8546690403
0.0313253012048,55.8078952185
0.0327108433735,53.7655930454
0.0340963855422,51.7353867093
0.0354819277108,49.7243750842
0.0368674698795,47.7390923337
0.0382530120482,45.7854766256
0.0396385542169,43.8688470975
0.0410240963855,41.9938890939
0.0424096385542,40.1646475768
0.0437951807229,38.3845284971
0.0451807228916,36.6563078061
0.0465662650602,34.9821476861
0.0479518072289,33.3636194856
0.0493373493976,31.8017327647
0.0507228915663,30.2969697852
0.0521084337349,28.8493247211
0.0534939759036,27.4583468211
0.0548795180723,26.1231867224
0.056265060241,24.8426450952
0.0576506024096,23.6152227949
0.0590361445783,22.4391717046
0.060421686747,21.3125454725
0.0618072289157,20.2332493831
0.0631927710843,19.1990886421
0.064578313253,18.2078144124
0.0659638554217,17.257167
0.0673493975904,16.3449156612
0.068734939759,15.4688945767
0.0701204819277,14.6270346251
0.0715060240964,13.8173906688
0.0728915662651,13.0381641546
0.0742771084337,12.2877209192
0.0756626506024,11.5646041739
0.0770481927711,10.8675427272
0.0784337349398,10.1954545824
0.0798192771084,9.5474461211
0.0812048192771,8.92280715191
0.0825903614458,8.3210021619
0.0839759036145,7.74165816104
0.0853614457831,7.18454955285
0.0867469879518,6.64958049769
0.0881325301205,6.13676525938
0.0895180722892,5.6462070402
0.0909036144578,5.1780758139
0.0922891566265,4.73258566212
0.0936746987952,4.30997210565
0.0950602409639,3.91046990036
0.0964457831325,3.53429173789
0.0978313253012,3.18160825455
0.0992168674699,2.85252970961
0.100602409639,2.54708964641
0.101987951807,2.26523079838
0.103373493976,2.00679344782
