q,i_of_q
0.005,103.529367257
0.00638554216867,102.69501935
0.00777108433735,101.667431734
0.00915662650602,100.45286238
0.0105421686747,99.0586592296
0.0119277108434,97.493190737
0.013313253012,95.7657672443
0.0146987951807,93.8865541158
0.0160843373494,91.8664776716
0.0174698795181,89.7171250288
0.0188554216867,87.4506390216
0.0202409638554,85.0796094238
0.0216265060241,82.6169617217
0.0230120481928,80.0758447057
0.0243975903614,77.4695181396
0.0257831325301,74.8112417508
0.0271686746988,72.1141667488
0.0285542168675,69.3912310246
0.0299397590361,66.655059122
0.0313253012048,63.9178679897
0.0327108433735,61.1913794319
0.0340963855422,58.486740075
0.0354819277108,55.8144495547
0.0368674698795,53.1842975106
0.0382530120482,50.6053098519
0.0396385542169,48.0857046304
0.0410240963855,45.6328577272
0.0424096385542,43.253278432
0.0437951807229,40.9525948661
0.0451807228916,38.7355490783
0.0465662650602,36.6060015234
0.0479518072289,34.5669445264
0.0493373493976,32.6205242288
0.0507228915663,30.7680704257
0.0521084337349,29.010133618
0.0534939759036,27.3465285368
0.0548795180723,25.7763833382
0.056265060241,24.2981936239
0.0576506024096,22.9098804122
0.0590361445783,21.6088511649
0.060421686747,20.3920629743
0.0618072289157,19.256087019
0.0631927710843,18.1971734219
0.064578313253,17.2113156738
0.0659638554217,16.2943138294
0.0673493975904,15.4418357362
0.068734939759,14.6494756178
0.0701204819277,13.9128094014
0.0715060240964,13.2274462552
0.0728915662651,12.5890758797
0.0742771084337,11.9935111809
0.0756626506024,11.4367260373
0.0770481927711,10.9148879578
0.0784337349398,10.424385513
0.0798192771084,9.9618505026
0.0812048192771,9.52417490351
0.0825903614458,9.10852271394
0.0839759036145,8.71233688164
0.0853614457831,8.33334156429
0.0867469879518,7.96954002738
0.0881325301205,7.61920853223
0.0895180722892,7.28088660733
0.0909036144578,6.95336412751
0.0922891566265,6.63566564898
0.0936746987952,6.3270324628
0.0950602409639,6.02690283616
0.0964457831325,5.73489090885
0.0978313253012,5.45076470362
0.0992168674699,5.17442369262
0.100602409639,4.90587633949
0.101987951807,4.64521800851
0.103373493976,4.39260959837
0.104759036145,4.14825722112
0.106144578313,3.91239320587
0.107530120482,3.68525866342
0.108915662651,3.46708780386
0.110301204819,3.2580941532
0.111686746988,3.05845877065
0.113072289157,2.86832052346
0.114457831325,2.68776843425
0.115843373494,2.51683607549
0.117228915663,2.35549794904
0.118614457831,2.20366775509
0.12,2.06119842511
0.121385542169,1.92788376857
0.122771084337,1.80346156192
0.124156626506,1.68761789253
0.125542168675,1.57999255858
0.126927710843,1.48018531905
0.128313253012,1.3877627857
0.129698795181,1.30226575054
0.131084337349,1.22321674843
0.132469879518,1.15012766389
0.133855421687,1.08250720366
0.135240963855,1.01986807264
0.136626506024,0.961733708113
0.138012048193,0.907644447392
0.139397590361,0.857163024598
0.14078313253,0.809879314482
0.142168674699,0.765414263189
0.143554216867,0.723422967939
0.144939759036,0.683596889075
0.146325301205,0.645665198312
0.147710843373,0.609395286154
