q,i_of_q
0.005,113.378172847
0.00638554216867,112.322660234
0.00777108433735,111.023262484
0.00915662650602,109.488268555
0.0105421686747,107.72741533
0.0119277108434,105.751797593
0.013313253012,103.573765969
0.0146987951807,101.206813984
0.0160843373494,98.6654554977
0.0174698795181,95.9650939176
0.0188554216867,93.1218846202
0.0202409638554,90.1525921201
0.0216265060241,87.0744435463
0.0230120481928,83.9049800182
0.0243975903614,80.6619075188
0.0257831325301,77.3629488457
0.0271686746988,74.0256981879
0.0285542168675,70.6674798224
0.0299397590361,67.3052123543
0.0313253012048,63.9552798353
0.0327108433735,60.6334109947
0.0340963855422,57.3545676976
0.0354819277108,54.1328436191
0.0368674698795,50.9813739828
0.0382530120482,47.9122570656
0.0396385542169,44.936488019
0.0410240963855,42.0639053996
0.0424096385542,39.3031506431
0.0437951807229,36.6616405599
0.0451807228916,34.1455527735
0.0465662650602,31.7598238734
0.0479518072289,29.5081599103
0.0493373493976,27.3930587245
0.0507228915663,25.4158434738
0.0521084337349,23.5767066132
0.0534939759036,21.8747634749
0.0548795180723,20.3081145106
0.056265060241,18.8739151857
0.0576506024096,17.5684524532
0.0590361445783,16.3872266965
0.060421686747,15.325038
0.0618072289157,14.3760755961
0.0631927710843,13.5340093418
0.064578313253,12.7920820945
0.0659638554217,12.1432018921
0.0673493975904,11.5800328851
0.068734939759,11.0950840295
0.0701204819277,10.6807946147
0.0715060240964,10.3296157831
0.0728915662651,10.0340872803
0.0742771084337,9.78690877075
0.0756626506024,9.58100515202
0.0770481927711,9.40958540063
0.0784337349398,9.26619458863
0.0798192771084,9.14475881274
0.0812048192771,9.03962288192
0.0825903614458,8.94558070956
0.0839759036145,8.85789845369
0.0853614457831,8.77233054024
0.0867469879518,8.68512879038
0.0881325301205,8.59304495148
0.0895180722892,8.49332700186
0.0909036144578,8.38370966183
0.0922891566265,8.26239959617
0.0936746987952,8.12805583708
0.0950602409639,7.97976598996
0.0964457831325,7.81701880909
0.0978313253012,7.63967374416
0.0992168674699,7.44792806428
0.100602409639,7.24228216193
0.101987951807,7.02350362735
0.103373493976,6.79259066355
0.104759036145,6.55073538499
0.106144578313,6.29928750956
0.107530120482,6.03971891417
0.108915662651,5.77358948083
0.110301204819,5.50251461283
0.111686746988,5.22813475017
0.113072289157,4.95208716221
0.114457831325,4.6759802419
0.115843373494,4.40137047395
0.117228915663,4.12974219672
0.118614457831,3.86249022754
0.12,3.60090537295
0.121385542169,3.34616280009
0.122771084337,3.09931320384
0.124156626506,2.86127666652
0.125542168675,2.63283907321
0.126927710843,2.41465091704
0.128313253012,2.20722830448
0.129698795181,2.01095595118
0.131084337349,1.82609194439
0.132469879518,1.65277403821
0.133855421687,1.49102724274
0.135240963855,1.34077246701
0.136626506024,1.20183597925
0.138012048193,1.07395945471
0.139397590361,0.956810391435
0.14078313253,0.849992688005
0.142168674699,0.753057192511
0.143554216867,0.665512050054
0.144939759036,0.586832695215
0.146325301205,0.516471356326
0.147710843373,0.453865959405
0.149096385542,0.398448340839
0.150481927711,0.349651698933
0.15186746988,0.306917234908
0.153253012048,0.269699953501
0.154638554217,0.237473611684
0.156024096386,0.209734820916
0.157409638554,0.186006323636
0.158795180723,0.165839478113
0.160180722892,0.148815997321
0.16156626506,0.134548997028
0.162951807229,0.12268341581
0.164337349398,0.112895875261
0.165722891566,0.104894052242
0.167108433735,0.0984156368409
0.168493975904,0.0932269497353
0.169879518072,0.0891212911943
0.171265060241,0.0859170910672
0.17265060241,0.0834559250319
0.174036144578,0.0816004572969
0.175421686747,0.0802323640742
0.176807228916,0.0792502856613
0.178192771084,0.0785678481049
0.179578313253,0.0781117883441
0.180963855422,0.0778202096374
0.18234939759,0.0776409871338
0.183734939759,0.0775303367972
0.185120481928,0.0774515546725
