q,i_of_q
0.005,122.751334776
0.00638554216867,121.450716124
0.00777108433735,119.853089444
0.00915662650602,117.970853423
0.0105421686747,115.818522482
0.0119277108434,113.412567267
0.013313253012,110.771234549
0.0146987951807,107.914348935
0.0160843373494,104.863098948
0.0174698795181,101.63981026
0.0188554216867,98.267709022
0.0202409638554,94.7706782842
0.0216265060241,91.1730106387
0.0230120481928,87.4991601652
0.0243975903614,83.7734967772
0.0257831325301,80.0200659771
0.0271686746988,76.2623569203
0.0285542168675,72.5230815378
0.0299397590361,68.823967275
0.0313253012048,65.1855657829
0.0327108433735,61.6270796431
0.0340963855422,58.1662089301
0.0354819277108,54.8190191136
0.0368674698795,51.5998314835
0.0382530120482,48.5211369565
0.0396385542169,45.5935337832
0.0410240963855,42.8256893409
0.0424096385542,40.224325864
0.0437951807229,37.7942296398
0.0451807228916,35.5382828887
0.0465662650602,33.4575172533
0.0479518072289,31.5511875535
0.0493373493976,29.8168642181
0.0507228915663,28.2505425905
0.0521084337349,26.8467671204
0.0534939759036,25.5987683046
0.0548795180723,24.4986101255
0.056265060241,23.5373456562
0.0576506024096,22.7051784624
0.0590361445783,21.9916274214
0.060421686747,21.3856926123
0.0618072289157,20.8760199933
0.0631927710843,20.4510626803
0.064578313253,20.0992367635
0.0659638554217,19.8090697563
0.0673493975904,19.5693399444
0.068734939759,19.3692051014
0.0701204819277,19.198319251
0.0715060240964,19.0469363841
0.0728915662651,18.9060002706
0.0742771084337,18.7672197521
0.0756626506024,18.6231291369
0.0770481927711,18.46713356
0.0784337349398,18.2935394016
0.0798192771084,18.0975700781
0.0812048192771,17.8753677263
0.0825903614458,17.6239814946
0.0839759036145,17.3413433237
0.0853614457831,17.026232255
0.0867469879518,16.6782284278
0.0881325301205,16.2976580355
0.0895180722892,15.8855305876
0.0909036144578,15.4434698791
0.0922891566265,14.9736400993
0.0936746987952,14.4786685148
0.0950602409639,13.9615661438
0.0964457831325,13.4256477972
0.0978313253012,12.8744527989
0.0992168674699,12.3116676168
0.100602409639,11.7410515399
0.101987951807,11.1663664212
0.103373493976,10.5913113865
0.104759036145,10.0194632725
0.106144578313,9.45422342096
0.107530120482,8.89877131023
0.108915662651,8.35602536364
0.110301204819,7.8286111298
0.111686746988,7.31883689223
0.113072289157,6.82867663311
0.114457831325,6.35976015196
0.115843373494,5.91337002619
0.117228915663,5.49044499818
0.118614457831,5.0915892844
0.12,4.71708722691
0.121385542169,4.36692264678
0.122771084337,4.04080221365
0.124156626506,3.73818211491
0.125542168675,3.45829729286
0.126927710843,3.20019251661
0.128313253012,2.96275456889
0.129698795181,2.74474485252
0.131084337349,2.54483175942
0.132469879518,2.36162219156
0.133855421687,2.19369168047
0.135240963855,2.03961261504
0.136626506024,1.89798015713
0.138012048193,1.7674354981
0.139397590361,1.64668618502
0.14078313253,1.53452332253
0.142168674699,1.42983553215
0.143554216867,1.33161962467
0.144939759036,1.23898801163
0.146325301205,1.15117294754
0.147710843373,1.06752775386
0.149096385542,0.987525229146
0.150481927711,0.910753495095
0.15186746988,0.836909565873
0.153253012048,0.765790957607
0.154638554217,0.697285675667
0.156024096386,0.631360930005
0.157409638554,0.568050933107
0.158795180723,0.507444131608
0.160180722892,0.449670211816
0.16156626506,0.394887201848
0.162951807229,0.343268969602
0.164337349398,0.294993387226
0.165722891566,0.250231399872
0.167108433735,0.209137200464
0.168493975904,0.171839673717
0.169879518072,0.138435232907
0.171265060241,0.108982132608
0.17265060241,0.0834963009387
0.174036144578,0.0619486964137
0.175421686747,0.0442641582389
0.176807228916,0.0303216853833
0.178192771084,0.0199560496748
0.179578313253,0.0129606219608
0.180963855422,0.00909126843558
0.18234939759,0.00807115683251
0.183734939759,0.00959629945983
0.185120481928,0.0133416520679
0.186506024096,0.0189675842055
0.187891566265,0.0261265378839
0.189277108434,0.034469696763
0.190662650602,0.0436534973561
0.192048192771,0.0533458265078
0.19343373494,0.0632317651619
0.194819277108,0.0730187566807
0.196204819277,0.0824410981578
0.197590361446,0.0912636747189
0.198975903614,0.0992848791498
0.200361445783,0.10633868178
0.201746987952,0.11229583783
0.20313253012,0.117064240901
0.204518072289,0.120588451483
0.205903614458,0.122848447872
0.207289156627,0.123857663347
0.208674698795,0.123660387594
0.210060240964,0.122328621969
0.211445783133,0.119958487036
0.212831325301,0.116666286948
0.21421686747,0.112584338511
0.215602409639,0.107856673338
0.216987951807,0.102634719413
0.218373493976,0.0970730638707
0.219759036145,0.0913253920286
0.221144578313,0.0855406889891
0.222530120482,0.079859779729
0.223915662651,0.0744122718764
0.225301204819,0.0693139526399
0.226686746988,0.0646646779896
0.228072289157,0.0605467785229
0.229457831325,0.0570239928376
0.230843373494,0.0541409259916
0.232228915663,0.0519230180709
0.233614457831,0.0503769962747
0.235,0.0494917735037
0.236385542169,0.0492397474032
0.237771084337,0.0495784463195
0.239156626506,0.0504524627931
0.240542168675,0.0517956110972
0.241927710843,0.0535332429657
0.243313253012,0.0555846550111
0.244698795181,0.0578655223555
0.246084337349,0.0602902955839
0.247469879518,0.0627745021448
0.248855421687,0.0652368986099
0.250240963855,0.0676014265675
0.251626506024,0.0697989321708
0.253012048193,0.0717686172625
0.254397590361,0.0734591983322
0.25578313253,0.0748297581097
0.257168674699,0.0758502831264
0.258554216867,0.0765018888866
0.259939759036,0.0767767421731
