q,i_of_q
0.005,123.646476719
0.00638554216867,122.537440422
0.00777108433735,121.174129113
0.00915662650602,119.566464062
0.0105421686747,117.726053636
0.0119277108434,115.666062903
0.013313253012,113.401066648
0.0146987951807,110.946887818
0.0160843373494,108.320423596
0.0174698795181,105.539461477
0.0188554216867,102.622487817
0.0202409638554,99.5884914325
0.0216265060241,96.4567648388
0.0230120481928,93.2467057552
0.0243975903614,89.9776214375
0.0257831325301,86.6685383435
0.0271686746988,83.3380195215
0.0285542168675,80.0039919653
0.0299397590361,76.6835860066
0.0313253012048,73.3929886077
0.0327108433735,70.1473121887
0.0340963855422,66.9604803708
0.0354819277108,63.845131751
0.0368674698795,60.81254254
0.0382530120482,57.872568609
0.0396385542169,55.0336071991
0.0410240963855,52.3025782537
0.0424096385542,49.6849250555
0.0437951807229,47.1846335711
0.0451807228916,44.8042696507
0.0465662650602,42.5450329891
0.0479518072289,40.4068265354
0.0493373493976,38.3883398473
0.0507228915663,36.4871447195
0.0521084337349,34.6998012811
0.0534939759036,33.0219726536
0.0548795180723,31.4485461877
0.056265060241,29.9737592623
0.0576506024096,28.5913276193
0.0590361445783,27.2945742384
0.060421686747,26.0765568103
0.0618072289157,24.9301919556
0.0631927710843,23.8483744504
0.064578313253,22.8240898573
0.0659638554217,21.8505191211
0.0673493975904,20.9211338681
0.068734939759,20.0297813399
0.0701204819277,19.1707580993
0.0715060240964,18.3388718575
0.0728915662651,17.529490988
0.0742771084337,16.7385815115
0.0756626506024,15.9627315456
0.0770481927711,15.1991634222
0.0784337349398,14.4457338699
0.0798192771084,13.7009228396
0.0812048192771,12.9638117214
0.0825903614458,12.234051844
0.0839759036145,11.5118242785
0.0853614457831,10.797792073
0.0867469879518,10.0930461256
0.0881325301205,9.39904596347
0.0895180722892,8.71755672913
0.0909036144578,8.05058368616
0.0922891566265,7.40030554391
0.0936746987952,6.76900786616
0.0950602409639,6.15901777279
0.0964457831325,5.5726410691
0.0978313253012,5.01210284508
0.0992168674699,4.47949248057
0.100602409639,3.97671387227
0.101987951807,3.50544156994
0.103373493976,3.06708337202
0.104759036145,2.66274979025
0.106144578313,2.29323064995
0.107530120482,1.95897895052
0.108915662651,1.66010197234
0.110301204819,1.3963594833
0.111686746988,1.16716877368
0.113072289157,0.971616133281
0.114457831325,0.808474281679
0.115843373494,0.676225172944
0.117228915663,0.573087520644
0.118614457831,0.497048328872
0.12,0.445897670653
0.121385542169,0.417265926683
0.122771084337,0.408662684832
0.124156626506,0.417516503849
0.125542168675,0.441214762536
0.126927710843,0.477142847401
0.128313253012,0.522721976351
0.129698795181,0.575445011878
0.131084337349,0.632909683081
0.132469879518,0.692848709885
0.133855421687,0.753156403438
0.135240963855,0.811911401908
0.136626506024,0.86739528903
0.138012048193,0.918106931921
0.139397590361,0.962772463158
0.14078313253,1.00035091817
0.142168674699,1.03003562108
0.143554216867,1.05125148893
0.144939759036,1.06364849405
0.146325301205,1.0670915871
0.147710843373,1.06164743632
0.149096385542,1.04756838356
0.150481927711,1.02527405177
0.15186746988,0.995331063301
0.153253012048,0.958431342806
0.154638554217,0.915369482907
0.156024096386,0.867019645731
0.157409638554,0.814312459158
0.158795180723,0.758212344022
0.160180722892,0.699695678332
0.16156626506,0.639730167742
0.162951807229,0.579255749143
0.164337349398,0.519167307295
0.165722891566,0.460299434242
0.167108433735,0.403413408818
0.168493975904,0.349186520154
0.169879518072,0.298203805828
0.171265060241,0.250952223176
0.17265060241,0.207817222487
0.174036144578,0.169081644001
0.175421686747,0.134926817917
0.176807228916,0.105435708419
0.178192771084,0.0805979098606
0.179578313253,0.0603162759261
0.180963855422,0.0444149412931
0.18234939759,0.0326484800788
0.183734939759,0.0247119362663
0.185120481928,0.0202514582372
0.186506024096,0.0188752722655
0.187891566265,0.0201647380059
0.189277108434,0.0236852422089
0.190662650602,0.0289967045731
0.192048192771,0.0356634912142
0.19343373494,0.0432635560289
0.194819277108,0.0513966575693
0.196204819277,0.0596915281999
0.197590361446,0.0678119025659
0.198975903614,0.0754613430449
