q,i_of_q
0.005,122.243632114
0.00638554216867,121.120331039
0.00777108433735,119.738624919
0.00915662650602,118.108033717
0.0105421686747,116.23971177
0.0119277108434,114.146330345
0.013313253012,111.841945025
0.0146987951807,109.341849662
0.0160843373494,106.662418781
0.0174698795181,103.820940483
0.0188554216867,100.835441968
0.0202409638554,97.7245099025
0.0216265060241,94.5071078889
0.0230120481928,91.2023933056
0.0243975903614,87.8295357657
0.0257831325301,84.4075393899
0.0271686746988,80.955071006
0.0285542168675,77.4902962711
0.0299397590361,74.030725576
0.0313253012048,70.5930714242
0.0327108433735,67.1931187926
0.0340963855422,63.8456097739
0.0354819277108,60.5641435834
0.0368674698795,57.3610927765
0.0382530120482,54.2475362868
0.0396385542169,51.2332096478
0.0410240963855,48.3264725177
0.0424096385542,45.5342933854
0.0437951807229,42.8622511012
0.0451807228916,40.314552652
0.0465662650602,37.8940663917
0.0479518072289,35.6023697436
0.0493373493976,33.4398102174
0.0507228915663,31.4055784326
0.0521084337349,29.4977917097
0.0534939759036,27.7135866898
0.0548795180723,26.0492193607
0.056265060241,24.500170824
0.0576506024096,23.0612571047
0.0590361445783,21.7267413152
0.060421686747,20.4904465078
0.0618072289157,19.3458676056
0.0631927710843,18.2862808752
0.064578313253,17.3048495037
0.0659638554217,16.3947239552
0.0673493975904,15.5491359189
0.068734939759,14.7614848023
0.0701204819277,14.0254158857
0.0715060240964,13.3348894159
0.0728915662651,12.6842400916
0.0742771084337,12.0682265657
0.0756626506024,11.4820707608
0.0770481927711,10.9214869674
0.0784337349398,10.3827008553
0.0798192771084,9.8624586849
0.0812048192771,9.3580271481
0.0825903614458,8.86718440065
0.0839759036145,8.38820296404
0.0853614457831,7.91982527454
0.0867469879518,7.46123274101
0.0881325301205,7.01200923762
0.0895180722892,6.57210000439
0.0909036144578,6.14176695636
0.0922891566265,5.7215414123
0.0936746987952,5.31217524531
0.0950602409639,4.91459143295
0.0964457831325,4.5298349437
0.0978313253012,4.15902484099
0.0992168674699,3.80330841794
0.100602409639,3.46381809631
0.101987951807,3.14163173436
0.103373493976,2.83773689224
0.104759036145,2.55299950169
0.106144578313,2.28813728239
