q,i_of_q
0.005,125.990093082
0.00638554216867,124.719792191
0.00777108433735,123.158189789
0.00915662650602,121.316642585
0.0105421686747,119.208463649
0.0119277108434,116.848785394
0.013313253012,114.254404614
0.0146987951807,111.443611478
0.0160843373494,108.436004602
0.0174698795181,105.252294447
0.0188554216867,101.914097429
0.0202409638554,98.4437232406
0.0216265060241,94.8639579158
0.0230120481928,91.1978452099
0.0243975903614,87.4684688603
0.0257831325301,83.6987382419
0.0271686746988,79.9111798611
0.0285542168675,76.1277370203
0.0299397590361,72.3695798487
0.0313253012048,68.656927728
0.0327108433735,65.0088859512
0.0340963855422,61.4432982402
0.0354819277108,57.9766165169
0.0368674698795,54.6237890752
0.0382530120482,51.3981680458
0.0396385542169,48.3114367805
0.0410240963855,45.3735575134
0.0424096385542,42.5927393918
0.0437951807229,39.9754267029
0.0451807228916,37.5263068706
0.0465662650602,35.2483375522
0.0479518072289,33.1427919331
0.0493373493976,31.2093211122
0.0507228915663,29.4460322756
0.0521084337349,27.8495811901
0.0534939759036,26.4152774055
0.0548795180723,25.1372004366
0.056265060241,24.0083251076
0.0576506024096,23.0206541773
0.0590361445783,22.1653563324
0.060421686747,21.432907628
0.0618072289157,20.8132344764
0.0631927710843,20.29585633
0.064578313253,19.8700262805
0.0659638554217,19.5248678843
0.0673493975904,19.2495066436
0.068734939759,19.0331947049
0.0701204819277,18.8654274844
0.0715060240964,18.7360510925
0.0728915662651,18.6353596025
0.0742771084337,18.5541813877
0.0756626506024,18.4839539335
0.0770481927711,18.4167867187
0.0784337349398,18.345511942
0.0798192771084,18.2637230494
0.0812048192771,18.1658011918
0.0825903614458,18.0469299048
0.0839759036145,17.9030984539
0.0853614457831,17.7310944294
0.0867469879518,17.5284862981
0.0881325301205,17.2935967254
0.0895180722892,17.0254675746
0.0909036144578,16.7238175618
0.0922891566265,16.3889935988
0.0936746987952,16.0219168929
0.0950602409639,15.6240248921
0.0964457831325,15.1972101615
0.0978313253012,14.743757265
0.0992168674699,14.2662786888
0.100602409639,13.7676508027
0.101987951807,13.2509507904
0.103373493976,12.7193954132
0.104759036145,12.1762823869
0.106144578313,11.6249350671
0.107530120482,11.0686510397
0.108915662651,10.5106551156
0.110301204819,9.95405712927
0.111686746988,9.40181483519
0.113072289157,8.85670209897
0.114457831325,8.3212824796
0.115843373494,7.79788820721
